id_fonction; catalytic activity; keywords_biological_process; keywords_molecular_function; keywords_cellular_component
FU94651; None; Protein transport, Transport; None; Membrane
FU94652; None; None; None; None
FU94653; None; None; None; None
FU94654; None; None; None; None
FU94655; None; None; None; None
FU94656; None; None; None; None
FU94657; None; None; None; None
FU94658; None; None; None; None
FU94659; None; Protein biosynthesis; Initiation factor; Cytoplasm
FU94660; None; Transcription, Transcription regulation; None; None
FU94661; None; None; None; None
FU94662; None; None; None; None
FU94663; None; None; None; None
FU94664; None; None; None; None
FU94665; None; Transport; None; Membrane
FU94666; None; None; None; None
FU94667; None; None; None; None
FU94668; None; None; None; None
FU94669; None; None; None; None
FU94670; None; None; None; None
FU94671; None; None; None; None
FU94672; None; None; None; None
FU94673; None; None; None; None
FU94674; None; None; None; None
FU94675; None; None; None; None
FU94676; None; None; None; None
FU94677; None; None; None; None
FU94678; None; None; None; None
FU94679; None; None; None; None
FU94680; None; None; None; None
FU94681; None; Ion transport, Potassium transport, Transport; None; Membrane
FU94682; None; None; None; None
FU94683; None; None; None; None
FU94684; None; None; None; None
FU94685; None; None; None; None
FU94686; None; None; None; None
FU94687; None; None; None; None
FU94688; None; None; None; None
FU94689; None; None; None; None
FU94690; None; None; None; None
FU94691; None; None; None; None
FU94692; None; None; None; None
FU94693; None; None; None; None
FU94694; None; None; None; None
FU94695; None; None; None; None
FU94696; None; None; None; None
FU94697; None; None; None; None
FU94698; None; None; Hydrolase; None
FU94699; None; None; None; None
FU94700; None; None; None; None
FU94701; None; None; None; None
FU94702; None; None; None; None
FU94703; 2 phenolic donor + H(2)O(2) = 2 phenoxyl radical of the donor + 2 H(2)O.; Hydrogen peroxide; Oxidoreductase, Peroxidase; Secreted
FU94704; None; None; None; None
FU94705; None; None; None; None
FU94706; None; None; None; None
FU94707; None; None; None; None
FU94708; None; None; None; None
FU94709; None; Fatty acid biosynthesis, Fatty acid metabolism, Lipid biosynthesis, Lipid metabolism, Oxylipin biosynthesis; Dioxygenase, Oxidoreductase; None
FU94710; None; None; None; None
FU94711; None; None; Transferase; None
FU94712; None; None; None; None
FU94713; None; None; None; None
FU94714; None; None; None; None
FU94715; None; None; None; None
FU94716; None; None; None; None
FU94717; None; None; None; None
FU94718; None; None; None; None
FU94719; None; None; None; None
FU94720; None; None; None; None
FU94721; None; Ribosome biogenesis, rRNA processing; None; Nucleus
FU94722; None; Ubl conjugation pathway; None; None
FU94723; None; None; None; None
FU94724; None; None; None; None
FU94725; None; None; None; None
FU94726; None; None; None; None
FU94727; ATP + H(2)O + phospholipid(Side 1) = ADP + phosphate + phospholipid(Side 2).; None; Hydrolase; Membrane
FU94728; None; None; Kinase, Serine/threonine-protein kinase, Transferase; None
FU94729; None; None; None; None
FU94730; None; None; None; None
FU94731; None; None; None; None
FU94732; None; None; None; None
FU94733; None; None; None; None
FU94734; None; None; None; None
FU94735; None; None; None; None
FU94736; None; None; None; None
FU94737; None; None; None; None
FU94738; None; None; None; None
FU94739; None; None; None; None
FU94740; None; None; None; None
FU94741; None; None; None; None
FU94742; None; None; None; None
FU94743; None; None; None; None
FU94744; None; None; None; None
FU94745; Cleavage of peptide bonds with very broad specificity.; None; Hydrolase, Protease, Threonine protease; Cytoplasm, Nucleus, Proteasome
FU94746; None; None; None; None
FU94747; None; Protein biosynthesis; Aminoacyl-tRNA synthetase, Ligase; None
FU94748; None; None; None; None
FU94749; None; None; None; None
FU94750; None; None; None; None
FU94751; None; None; None; None
FU94752; None; None; None; None
FU94753; None; None; None; None
FU94754; None; None; None; None
FU94755; None; None; None; None
FU94756; None; None; None; None
FU94757; None; None; None; None
FU94758; None; None; None; None
FU94759; None; None; None; None
FU94760; None; None; None; None
FU94761; None; None; None; None
FU94762; None; None; None; None
FU94763; None; None; Methyltransferase, Transferase; None
FU94764; None; None; None; None
FU94765; None; None; None; None
FU94766; None; None; None; None
FU94767; None; None; None; None
FU94768; None; None; None; None
FU94769; None; None; None; None
FU94770; None; None; None; None
FU94771; None; None; None; None
FU94772; None; None; None; None
FU94773; None; None; None; None
FU94774; None; None; None; None
FU94775; None; None; None; None
FU94776; None; None; None; None
FU94777; None; None; None; None
FU94778; None; None; None; None
FU94779; Endohydrolysis of (1->4)-alpha-D-glucosidic linkages in polysaccharides containing three or more (1->4)-alpha-linked D-glucose units.; Carbohydrate metabolism; Glycosidase, Hydrolase; None
FU94780; None; None; None; None
FU94781; None; None; None; Nucleus
FU94782; None; None; None; None
FU94783; None; None; None; None
FU94784; None; None; None; None
FU94785; None; None; None; None
FU94786; None; None; Ribonucleoprotein, Ribosomal protein; None
FU94787; None; None; None; None
FU94788; None; None; None; None
FU94789; None; None; None; None
FU94790; None; None; None; None
FU94791; None; None; None; None
FU94792; None; None; None; None
FU94793; None; None; None; None
FU94794; None; None; None; Secreted
FU94795; None; None; None; None
FU94796; None; None; None; None
FU94797; None; None; None; None
FU94798; None; None; None; None
FU94799; None; None; None; None
FU94800; None; Ammonia transport, Transport; None; Membrane
FU94801; None; None; None; None
FU94802; None; None; None; None
FU94803; None; Protein transport, Transport; None; Golgi apparatus, Membrane
FU94804; None; None; None; None
FU94805; None; None; None; None
FU94806; None; None; None; None
FU94807; None; None; None; None
FU94808; None; None; None; None
FU94809; None; None; None; None
FU94810; None; None; None; None
FU94811; None; None; None; None
FU94812; None; None; Hydrolase; None
FU94813; None; None; None; None
FU94814; None; None; None; None
FU94815; None; None; None; None
FU94816; None; None; None; None
FU94817; None; None; Hydrolase; None
FU94818; None; None; None; None
FU94819; None; None; None; None
FU94820; None; None; None; None
FU94821; None; None; None; None
FU94822; None; None; None; None
FU94823; None; None; None; None
FU94824; None; None; None; None
FU94825; None; None; None; None
FU94826; None; None; None; None
FU94827; None; None; None; None
FU94828; None; None; None; None
FU94829; None; None; None; None
FU94830; None; None; None; None
FU94831; None; None; None; None
FU94832; None; None; None; None
FU94833; None; None; None; None
FU94834; None; None; None; None
FU94835; None; None; None; Nucleus
FU94836; None; None; None; None
FU94837; None; None; None; None
FU94838; None; None; None; None
FU94839; None; None; Ribonucleoprotein, Ribosomal protein; None
FU94840; None; None; None; None
FU94841; None; None; Ribonucleoprotein, Ribosomal protein; None
FU94842; None; None; None; None
FU94843; None; Protein biosynthesis; Initiation factor; Cytoplasm
FU94844; None; None; None; None
FU94845; None; None; None; None
FU94846; None; None; None; None
FU94847; None; None; None; None
FU94848; None; None; None; None
FU94849; None; None; None; None
FU94850; None; None; None; None
FU94851; None; None; None; None
FU94852; None; None; None; None
FU94853; None; None; None; None
FU94854; None; None; None; None
FU94855; None; None; None; None
FU94856; None; None; None; None
FU94857; None; None; None; None
FU94858; None; None; None; None
FU94859; None; None; None; None
FU94860; None; None; None; None
FU94861; None; None; None; None
FU94862; None; None; None; None
FU94863; None; None; None; None
FU94864; None; None; None; None
FU94865; None; None; None; None
FU94866; None; None; None; None
FU94867; None; None; None; None
FU94868; None; None; None; None
FU94869; None; None; None; None
FU94870; Nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1).; Transcription; Nucleotidyltransferase, Transferase; DNA-directed RNA polymerase
FU94871; None; None; None; None
FU94872; None; None; None; None
FU94873; None; None; None; None
FU94874; None; None; None; None
FU94875; None; None; None; None
FU94876; None; None; None; None
FU94877; None; None; None; None
FU94878; None; None; None; None
FU94879; None; None; None; None
FU94880; None; None; None; None
FU94881; None; None; None; None
FU94882; None; None; None; None
FU94883; None; None; None; Membrane
FU94884; None; None; None; None
FU94885; None; None; None; None
FU94886; None; None; Methyltransferase, Transferase; None
FU94887; None; None; None; None
FU94888; None; None; None; None
FU94889; None; None; None; None
FU94890; None; None; None; None
FU94891; None; None; None; None
FU94892; None; None; None; None
FU94893; None; None; None; None
FU94894; None; None; None; None
FU94895; None; None; None; None
FU94896; None; None; None; None
FU94897; None; None; None; None
FU94898; None; None; None; None
FU94899; None; None; None; None
FU94900; None; None; None; None
FU94901; None; None; None; None
FU94902; None; None; None; None
FU94903; None; None; Ribonucleoprotein, Ribosomal protein; None
FU94904; None; None; None; None
FU94905; None; None; None; None
FU94906; None; None; None; None
FU94907; None; None; None; None
FU94908; None; None; None; None
FU94909; None; None; None; None
FU94910; None; None; None; None
FU94911; None; None; None; None
FU94912; None; None; None; None
FU94913; None; None; None; None
FU94914; None; None; None; None
FU94915; None; None; None; None
FU94916; None; None; None; None
FU94917; None; None; None; None
FU94918; None; None; None; None
FU94919; None; None; None; None
FU94920; None; None; None; None
FU94921; None; None; None; None
FU94922; None; None; None; None
FU94923; None; None; Methyltransferase, Transferase; None
FU94924; None; None; None; None
FU94925; None; None; None; None
FU94926; None; None; None; Membrane
FU94927; None; None; None; None
FU94928; None; None; None; None
FU94929; None; None; None; None
FU94930; None; None; None; None
FU94931; None; None; None; None
FU94932; None; None; Ribonucleoprotein, Ribosomal protein; None
FU94933; None; None; None; None
FU94934; None; None; None; None
FU94935; None; None; None; None
FU94936; None; None; None; None
FU94937; 2 phenolic donor + H(2)O(2) = 2 phenoxyl radical of the donor + 2 H(2)O.; Hydrogen peroxide; Oxidoreductase, Peroxidase; Secreted
FU94938; None; None; None; None
FU94939; None; None; None; None
FU94940; None; None; None; None
FU94941; None; None; None; None
FU94942; Cleavage of peptide bonds with very broad specificity.; None; Hydrolase, Protease, Threonine protease; Cytoplasm, Nucleus, Proteasome
FU94943; None; None; None; None
FU94944; None; None; None; None
FU94945; None; None; None; None
FU94946; None; None; None; None
FU94947; None; None; None; None
FU94948; None; None; None; None
FU94949; None; None; None; None
FU94950; None; None; None; None
FU94951; None; None; None; None
FU94952; None; None; None; None
FU94953; None; None; None; None
FU94954; None; None; None; None
FU94955; None; None; None; None
FU94956; None; None; None; None
FU94957; None; None; None; None
FU94958; None; None; None; None
FU94959; None; None; None; None
FU94960; None; None; None; None
FU94961; None; None; None; None
FU94962; None; None; None; None
FU94963; None; None; None; None
FU94964; None; None; None; None
FU94965; None; None; None; None
FU94966; None; None; None; None
FU94967; 2'-deoxyribonucleoside diphosphate + thioredoxin disulfide + H(2)O = ribonucleoside diphosphate + thioredoxin.; DNA replication; Oxidoreductase; None
FU94968; None; None; None; None
FU94969; None; None; None; None
FU94970; O-acetyl-L-serine + hydrogen sulfide = L-cysteine + acetate.; Amino-acid biosynthesis, Cysteine biosynthesis; Transferase; None
